Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Black,Black/Anthracite/White,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Black,Black/Anthracite/Black,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Brown,Light Orewood Brown/Sesame/White,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Orewood Brown,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,White,White/Pure Platinum/Metallic Silver/White,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,White,White/Pure Platinum/Summit White/Black,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Blue,Midnight Navy/Black/Volt/Reflective Silver,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Midnight Navy,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Black,Black/Cool Grey/White/Dusty Cactus,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,0
Nike Pegasus 41 PRM,Men's Road Running Shoes,140,140,0,Brown,Medium Ash/Cave Stone/Desert Moss/Blue Void,Sustainable Materials,0,0,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Medium Ash,4,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,White,White/Black/Sail/Photo Blue,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Grey,Cool Grey/Wolf Grey/Pure Platinum/White,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cool Grey,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Brown,Pale Ivory/Limelight/Olive Aura/Sequoia,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pale Ivory,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,130,130,0,White,Sail/Light Khaki/Safety Orange/Ironstone,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Sail,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,White,White/Wolf Grey/Black/Picante Red,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,0
Nike Pegasus 41,Men's Road Running Shoes,140,140,0,Purple,Hyper Violet/Vivid Grape/Beyond Pink/Black,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Hyper Violet,3,4,0
"Nike Pegasus 41 ""Eliud Kipchoge""",Men's Road Running Shoes,140,140,0,White,White/Pale Ivory/Dragon Red/Black,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,4,0
Nike Pegasus 41 PRM,Men's Road Running Shoes,150,150,0,Orange,Hyper Crimson/Safety Orange/Photon Dust/Metallic Silver,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Hyper Crimson,4,4,0
Nike Zoom Pegasus 41,Men's Road-Running Shoes,140,140,0,White,White/Metallic Gold/Light Smoke Grey/Black,Sustainable Materials,0,0,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,3,0
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,White,White/White,Sustainable Materials,56.03,1,2,2,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,Black,Black/Dark Grey/White,Sustainable Materials,56.03,1,2,3,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,White,White/Bright Crimson/Total Orange/Black,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,35
Nike InfinityRN 4 Blueprint,Men's Road Running Shoes,103.97,160,35,Multi-Color,Multi-Color/Multi-Color,,56.03,1,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,4,4,35
Nike InfinityRN 4 Electric,Men's Road Running Shoes,112.97,175,35,Multi-Color,Multi-Color/Multi-Color,,62.03,1,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,4,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,Black,Black/Anthracite/Black,Sustainable Materials,56.03,1,2,3,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,White,White/Light Lemon Twist/Volt/Black,Sustainable Materials,56.03,1,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,Green,Oil Green/Jade Horizon/Light Silver,Sustainable Materials,56.03,1,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Oil Green,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,White,Sail/Platinum Tint/White/Black,Sustainable Materials,56.03,1,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Sail,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,Grey,Cool Grey/Team Maroon/White,Sustainable Materials,56.03,1,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cool Grey,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,Yellow,Volt/Black/Barely Volt,Sustainable Materials,56.03,1,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Volt,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,109.97,170,35,Brown,Neutral Olive/Flax/Parachute Beige/Cargo Khaki,Member Product,60.03,1,2,4,0,0,0,1,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Neutral Olive,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,Grey,Anthracite/Black/Baltic Blue,Sustainable Materials,56.03,1,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Anthracite,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,Grey,Vast Grey/Hyper Violet/Bright Crimson,Sustainable Materials,56.03,1,2,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Vast Grey,3,4,35
Nike InfinityRN 4,Men's Road Running Shoes,103.97,160,35,White,White/Platinum Tint/Light Crimson/Velvet Brown,Sustainable Materials,56.03,1,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,35
Nike InfinityRN 4 PRM,Men's Road Running Shoes,109.97,170,35,Orange,Hyper Crimson/Light Silver/Photon Dust/Metallic Silver,,60.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Hyper Crimson,4,4,35
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,White,White/Summit White/Platinum Tint,,56.03,1,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,35
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Black,Black/Anthracite/White,,56.03,1,2,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,35
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,White,White/Pure Platinum/Vintage Green/Black,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,35
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Blue,Midnight Navy/Black/Racer Blue/Pure Platinum,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Midnight Navy,3,4,35
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Black,Black/Off Noir,,56.03,1,2,2,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,35
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Blue,Ashen Slate/Light Smoke Grey/Photon Dust/Metallic Silver,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ashen Slate,3,4,35
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Purple,Hyper Violet/Black/Vivid Grape/White,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Hyper Violet,3,4,35
"Nike Vomero 17 ""Talaria""",Men's Road Running Shoes,103.97,160,35,Yellow,Volt/White/Bright Crimson/Black,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Volt,4,4,35
"LeBron XXII ""What The Currency""",Basketball Shoes,200,200,0,Green,Mint Foam/Light Lemon Twist/Aquarius Blue/Cerise,Just In,0,0,2,4,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mint Foam,5,2,0
LeBron XXII “Mogul”,Basketball Shoes,180,180,0,White,White/Metallic Gold/Black,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
"LeBron XXII ""Limelight""",Basketball Shoes,190,190,0,Red,Solar Red/White/Vapor Green/Dusty Cactus,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Solar Red,3,2,0
"LeBron XXII ""Tunnel Vision""",Basketball Shoes,180,180,0,Black,Black/Dark Grey/Field Purple/Laser Fuchsia,,0,0,2,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
"LeBron XXII ""Crown Jewel""",Basketball Shoes,180,180,0,White,White/Medium Ash/Hot Lava/Volt Glow,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,0
"LeBron XXII ""Currency""",Basketball Shoes,200,200,0,White,White/Green Glow/Pink Foam/Baltic Blue,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
KD17,Basketball Shoes,160,160,0,Yellow,Barely Volt/Hyper Pink/Total Orange/Baltic Blue,Just In,0,0,2,4,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Barely Volt,1,2,0
KD17,Basketball Shoes,105.97,150,29,Grey,Light Iron Ore/Black/Sail/Metallic Gold,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Iron Ore,1,2,29
KD17,Basketball Shoes,150,150,0,Purple,Dusty Amethyst/Hydrangeas/Amethyst Tint,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Dusty Amethyst,1,2,0
"KD17 ""Christmas""",Basketball Shoes,150,150,0,Blue,Aquarius Blue/Glacier Blue/White/Metallic Silver,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquarius Blue,2,2,0
"Sabrina 2 ""Flowers""",Basketball Shoes,130,130,0,White,White/Cement Grey/Black/Pinksicle,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
"Sabrina 2 ""Trust the Game""",Basketball Shoes,91.97,130,29,Yellow,Citron Tint/Alabaster/Laser Fuchsia/Royal Pulse,Best Seller,38.03,1,1,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Citron Tint,5,2,29
"Sabrina 2 ""Retroed""",Basketball Shoes,91.97,130,29,Green,Apple Green/White/Yellow Strike,,38.03,1,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Apple Green,3,2,29
"Sabrina 2 ""Mirrored""",Basketball Shoes,130,130,0,Black,Black/Smoke Grey/Opti Yellow/Metallic Silver,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,2,0
"Sabrina 2 ""United""",Basketball Shoes,130,130,0,Red,Sport Red/College Navy/White,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Sport Red,3,2,0
"Sabrina 2 ""White Noise""",Basketball Shoes,130,130,0,White,White/Summit White/Glacier Blue/Metallic Silver,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,0
Sabrina 2,Basketball Shoes,130,130,0,White,Coconut Milk/Light Bone/Sail/Baroque Brown,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Coconut Milk,2,2,0
Sabrina 2,Basketball Shoes,130,130,0,Grey,Wolf Grey/Smoke Grey/Volt/Black,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wolf Grey,2,2,0
Sabrina 2,Basketball Shoes,130,130,0,White,White/Photon Dust/Volt/Black,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,2,2,0
Sabrina 2,Basketball Shoes,130,130,0,Green,Gorge Green/Volt/White,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Gorge Green,2,2,0
Sabrina 2,Basketball Shoes,130,130,0,Blue,Game Royal/Deep Royal Blue/Photo Blue/White,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Game Royal,2,2,0
Sabrina 2,Basketball Shoes,130,130,0,Blue,College Navy/Dark Obsidian/Photo Blue/White,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,College Navy,2,2,0
Sabrina 2,Basketball Shoes,130,130,0,Red,University Red/Gym Red/Bright Crimson/White,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,University Red,2,2,0
"Ja 2 ""Purple Sky""",Basketball Shoes,120,120,0,Purple,Bold Berry/Light Lemon Twist/Dark Raisin/Baltic Blue,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bold Berry,4,2,0
Ja 2,Basketball Shoes,120,120,0,Yellow,Light Lemon Twist/Light Army/Cargo Khaki/Total Orange,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Light Lemon Twist,2,2,0
"Ja 2 ""Foundation""",Basketball Shoes,120,120,0,Black,Black/Light Smoke Grey/Light Lemon Twist/Phantom,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,2,0
"Ja 2 ""In the Woods""",Basketball Shoes,120,120,0,White,White/Hemp/Vintage Green/Astronomy Blue,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,2,0
Air Jordan 4 RM,Men's Shoes,160,160,0,Black,Black/Wolf Grey/White/Fire Red,Just In,0,0,2,4,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
Air Jordan 4 RM,Men's Shoes,112.97,150,24,Grey,Iron Grey/Off Noir/Dark Smoke Grey/Chambray,Best Seller,37.03,1,2,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Iron Grey,4,2,24
Air Jordan 4 RM,Men's Shoes,150,150,0,Black,Black/Anthracite/Varsity Red,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
Air Jordan 4 RM,Men's Shoes,150,150,0,Black,Black/White,Best Seller,0,0,2,2,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
Air Jordan 4 RM,Men's Shoes,150,150,0,Black,Black/Sail/Coconut Milk/Gym Red,Best Seller,0,0,2,4,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
Jordan Flight Court,Men's Shoes,100,100,0,Green,Malachite/Infrared 23/Muslin/Sail,Just In,0,0,1,4,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Malachite,3,2,0
Jordan Flight Court,Men's Shoes,100,100,0,Black,Black/Gum Medium Brown/Varsity Red,Just In,0,0,1,3,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,2,0
Jordan Flight Court,Men's Shoes,100,100,0,Grey,Anthracite/Sail/Varsity Red/White,Best Seller,0,0,1,4,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Anthracite,3,2,0
Jordan Flight Court,Men's Shoes,100,100,0,White,White/Sail/Black,Best Seller,0,0,1,3,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
"Air Jordan 1 Low ""Game Royal""",Men's Shoes,140,140,0,White,White/Game Royal/Sail/Black,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,6,2,0
Air Jordan Mule,Golf Shoes,110,110,0,White,White/Varsity Red/Black,Just In,0,0,2,3,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
Air Jordan Mule,Golf Shoes,110,110,0,Black,Black/White/Medium Grey,Best Seller,0,0,2,3,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,2,0
Nike Air VaporMax Plus,Men's Shoes,210,210,0,Brown,Parachute Beige/Black/White/Desert Khaki,Just In,0,0,2,4,1,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Parachute Beige,4,2,0
Nike Air VaporMax Plus,Men's Shoes,210,210,0,Black,Black/Black/Dark Grey,,0,0,2,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
Nike Air VaporMax Plus,Men's Shoes,210,210,0,White,White/Pure Platinum/White,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,0
