,Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity,Label,High_Sales
553,Nike Free Run 5.0,Men's Road Running Shoes,79.97,100,20,Black,Black/Dark Smoke Grey/White,Sustainable Materials,20.03,1,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,8,221,0,0
554,Nike Free Run 5.0,Men's Road Running Shoes,79.97,100,20,Grey,Phantom/Sail/Black,Sustainable Materials,20.03,1,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,4,4,9,424,0,0
555,Nike Mercurial Vapor 16 Club,MG Low-Top Soccer Cleats,45.97,65,29,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,19.03,1,0,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Glacier Blue,5,4,9,303,0,0
556,Nike Mercurial Vapor 16 Club,MG Low-Top Soccer Cleats,65.0,65,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,9,604,0,0
557,Nike Mercurial Vapor 16 Club,MG Low-Top Soccer Cleats,65.0,65,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,6,439,0,0
558,Nike Air Max 1 Essential Premium,Men's Shoes,105.97,150,29,Brown,Neutral Olive/Cargo Khaki/Cacao Wow/Black,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Neutral Olive,6,2,2,480,0,0
559,Nike Lunar Roam,Men's Shoes,105.97,150,29,White,White/Bright Crimson/Hot Lava/Black,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,6,317,0,0
560,Nike Lunar Roam,Men's Shoes,105.97,150,29,Black,Black/Anthracite/Cool Grey/Black,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,9,346,0,0
561,Nike Lunar Roam,Men's Shoes,105.97,150,29,Brown,Sesame/Smoke Grey/Dark Raisin/Black,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Sesame,3,2,7,439,0,0
562,Nike Lunar Roam,Men's Shoes,105.97,150,29,Orange,Hyper Crimson/Sundial/Light Wild Mango/Black,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Hyper Crimson,3,2,9,211,0,0
563,Nike Lunar Roam,Men's Shoes,105.97,150,29,Grey,Cool Grey/Wolf Grey/University Red/Anthracite,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cool Grey,3,2,4,270,0,0
564,Nike Lunar Roam,Men's Shoes,97.97,150,34,White,Summit White/Light Smoke Grey/Black/Black,,52.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,3,2,6,268,0,0
565,Nike Lunar Roam,Men's Shoes,150.0,150,0,Grey,College Grey/Light Orewood Brown/Cave Stone/Black,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,College Grey,3,2,4,248,0,0
566,Nike Lunar Roam,Men's Shoes,150.0,150,0,White,Sail/Diffused Blue/College Navy/Black,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Sail,3,2,9,822,0,1
567,Nike Lunar Roam,Men's Shoes,150.0,150,0,Brown,Parachute Beige/Light Khaki/Mink Brown/Black,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Parachute Beige,3,2,7,924,0,1
568,Nike Lunar Roam,Men's Shoes,150.0,150,0,Grey,Dark Smoke Grey/Dark Smoke Grey/Anthracite/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dark Smoke Grey,3,2,7,915,0,1
569,Nike Lunar Roam,Men's Shoes,150.0,150,0,White,Summit White/Phantom/Light Bone/Summit White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,3,2,8,903,0,1
570,Nike Lunar Roam,Men's Shoes,150.0,150,0,Black,Black/Iron Grey/Light Lemon Twist/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,8,916,0,1
571,Nike Mercurial Superfly 10 Club,MG High-Top Soccer Cleats,58.97,75,21,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,16.03,1,1,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Glacier Blue,5,4,6,341,0,0
572,Nike Mercurial Superfly 10 Club,MG High-Top Soccer Cleats,75.0,75,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,7,819,0,1
573,Nike Mercurial Superfly 10 Club,MG High-Top Soccer Cleats,75.0,75,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,2,53,0,0
574,Nike Metcon 9 AMP,Men's Workout Shoes,111.97,160,30,Black,Black/Bronzine/Citron Tint/Black,Sustainable Materials,48.03,1,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,8,494,0,0
575,Nike Metcon 9 AMP,Men's Workout Shoes,111.97,160,30,Grey,Dark Stucco/Flat Pewter/Phantom/Light Bone,Sustainable Materials,48.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dark Stucco,4,3,8,187,0,0
576,Nike Metcon 9 AMP,Men's Workout Shoes,111.97,160,30,White,White/Light Bone/Limestone/Midnight Navy,Sustainable Materials,48.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,3,7,419,0,0
577,Nike Metcon 9 AMP,Men's Workout Shoes,160.0,160,0,Black,Black/Deep Night/Copper Moon/Blue Void,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,8,976,0,1
578,NOCTA Zoom Drive,Men's Shoes,123.97,165,24,Black,Black/White,,41.03,1,2,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,7,185,0,0
579,NOCTA Zoom Drive,Men's Shoes,123.97,165,24,White,White/Summit White/Black/White,,41.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,9,251,0,0
580,Nike Mercurial Superfly 10 Academy,MG High-Top Soccer Cleats,79.97,100,20,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,20.03,1,1,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Glacier Blue,5,4,7,472,0,0
581,Nike Mercurial Superfly 10 Academy,MG High-Top Soccer Cleats,70.97,100,29,Yellow,Volt/Black,Sustainable Materials,29.03,1,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,5,4,10,179,0,0
582,"Nike Mercurial Superfly 10 Academy ""Kylian Mbappé""",MG High-Top Soccer Cleats,88.97,105,15,Orange,Light Laser Orange/Armory Navy,,16.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Light Laser Orange,7,4,8,411,0,0
583,Nike Mercurial Superfly 10 Academy,MG High-Top Soccer Cleats,100.0,100,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,8,845,0,1
584,Nike Mercurial Superfly 10 Academy,MG High-Top Soccer Cleats,100.0,100,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,6,0,0,0
585,Nike Superfly 10 Academy Mercurial Dream Speed,MG High-Top Soccer Cleats,105.0,105,0,Green,Barely Green/Crimson Pulse/Metallic Gold Coin,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Barely Green,7,4,5,231,0,0
586,Nike Lunar Roam Premium,Men's Shoes,104.97,160,34,Pink,Pink Gaze/Crimson Bliss/Pink Gaze/Black,,55.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Pink Gaze,4,2,2,193,0,0
587,Nike Lunar Roam Premium,Men's Shoes,115.97,165,29,Grey,Wolf Grey/Wolf Grey/Cool Grey/Anthracite,,49.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,4,2,4,250,0,0
588,Nike Lunar Roam Premium,Men's Shoes,165.0,165,0,Black,Black/Cool Grey/Aurora Green/Photon Dust,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,8,716,0,0
589,Nike Huarache 9 Elite Mid LAX SE,Lacrosse Cleats,105.97,150,29,Grey,Football Grey/White/Luminous Green/Black,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Football Grey,7,2,6,257,0,0
590,Nike Huarache 9 Elite Mid LAX SE,Lacrosse Cleats,150.0,150,0,White,White/Vivid Blue/Volt,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,7,2,6,638,0,0
591,Jordan ADG 5,Golf Shoes (Wide),126.97,195,34,White,White/Emerald Rise/Grape Ice,,68.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,9,228,0,0
592,Jordan ADG 5,Golf Shoes (Wide),126.97,195,34,Black,Black/Metallic Silver/Blue Tint/Fire Red,,68.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,3,8,169,0,0
593,Jordan ADG 5,Golf Shoes (Wide),126.97,195,34,White,White/Metallic Silver/Blue Tint/Fire Red,,68.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,7,171,0,0
594,Jordan ADG 5,Golf Shoes (Wide),126.97,195,34,Grey,Anthracite/Black/Cool Grey/Action Green,,68.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,3,3,8,331,0,0
595,Jordan ADG 5,Golf Shoes (Wide),195.0,195,0,White,White/Black/Varsity Red,Just In,0.0,0,2,3,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,6,831,0,1
596,"Nike SFB Field 2 8"" Leather",Tactical Boots,122.97,175,29,Brown,Coyote/Coyote,Sold Out,52.03,1,2,2,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Coyote,6,2,7,155,0,0
597,Nike SB React Leo,Skate Shoes,56.97,95,40,Green,Malachite/Malachite/Black/White,,38.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Malachite,4,2,8,344,0,0
598,Nike SB React Leo Premium,Skate Shoes,83.97,105,20,Red,Dark Beetroot/Team Red/Picante Red/Dark Beetroot,,21.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Dark Beetroot,5,2,1,429,0,0
599,Nike SB React Leo,Skate Shoes,65.97,95,30,Brown,Dark Russet/White/Dark Pony/Dark Russet,,29.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Dark Russet,4,2,1,423,0,0
600,Nike SB React Leo,Skate Shoes,57.97,95,38,Green,Vintage Green/Black/Anthracite/Vintage Green,,37.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Vintage Green,4,2,7,487,0,0
601,Nike SB React Leo,Skate Shoes,95.0,95,0,Blue,Navy/Black/Anthracite/Navy,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Navy,4,2,1,410,0,0
602,Nike Tiempo Legend 10 Pro,Artificial-Grass Low-Top Soccer Cleats,105.97,150,29,Blue,Soar/White,Sustainable Materials,44.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Soar,5,4,6,344,0,0
603,Nike Tiempo Legend 10 Pro,Artificial-Grass Low-Top Soccer Cleats,124.97,150,16,Grey,Metallic Silver/Volt/Black,Sustainable Materials,25.03,1,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,5,4,1,225,0,0
604,Nike Tiempo Legend 10 Pro,Artificial-Grass Low-Top Soccer Cleats,150.0,150,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,8,860,0,1
605,Nike Tiempo Legend 10 Pro,Artificial-Grass Low-Top Soccer Cleats,150.0,150,0,Pink,Hot Lava/White,Sustainable Materials,0.0,0,2,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Hot Lava,5,4,7,772,0,0
606,NikeCourt Lite 4 Premium,Men's Clay Court Tennis Shoes,72.97,85,14,Grey,Pure Platinum/Black/Hyper Crimson/White,,12.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,4,5,1,322,0,0
607,NikeCourt Lite 4 Premium,Men's Hard Court Tennis Shoes,59.97,85,29,Grey,Phantom/College Grey/Metallic Pewter,,25.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,4,5,2,172,0,0
608,LeBron Witness 8,Basketball Shoes,64.97,110,40,Blue,Game Royal/Game Royal/White,,45.03,1,1,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,3,2,5,468,0,0
609,LeBron Witness 8,Basketball Shoes,64.97,110,40,Red,Light Crimson/Bright Crimson/Gym Red/White,,45.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Light Crimson,3,2,1,380,0,0
610,LeBron Witness 8,Basketball Shoes,64.97,110,40,Black,Black/Black/White,,45.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,7,451,0,0
611,LeBron Witness 8,Basketball Shoes,64.97,110,40,Grey,Cool Grey/Black/White,,45.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cool Grey,3,2,3,180,0,0
612,LeBron Witness 8,Basketball Shoes,64.97,110,40,Black,Black/University Red/White,,45.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,6,150,0,0
613,LeBron Witness 8,Basketball Shoes,64.97,110,40,White,White/Bright Mandarin/Aster Pink,,45.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,9,486,0,0
614,Nike Structure 25,Men's Road Running Shoes (Extra Wide),97.97,140,30,Black,Black/Iron Grey/White,Sustainable Materials,42.03,1,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,6,9,196,0,0
615,Nike Free Run Flyknit 2018,Men's Road Running Shoes,89.97,120,25,White,White/Grey/Black,,30.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,4,9,411,0,0
616,Nike Air Zoom Infinity Tour 2,Golf Shoes (Wide),119.97,170,29,White,White/Vapor Green/Pure Platinum/Black,,50.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,3,6,250,0,0
617,Nike Infinity Tour 2,Golf Shoes (Wide),104.97,190,44,Green,Cargo Khaki/Jade Horizon/Hot Punch/Light British Tan,,85.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Cargo Khaki,4,3,4,257,0,0
618,Nike Air Zoom Infinity Tour 2,Golf Shoes (Wide),110.97,170,34,White,White/University Red/Pure Platinum/Black,,59.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,3,9,166,0,0
619,Nike Air Zoom Infinity Tour 2,Golf Shoes (Wide),93.97,170,44,Green,Barely Green/White/Green Strike/Black,,76.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Barely Green,6,3,6,358,0,0
620,Nike Air Zoom Infinity Tour 2,Golf Shoes (Wide),119.97,170,29,Black,Black/Cool Grey/Pure Platinum/Infinite Gold,,50.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,3,6,454,0,0
621,Nike Air Zoom Infinity Tour 2,Golf Shoes (Wide),170.0,170,0,Black,Black/Vapor Green/Iron Grey/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,3,6,825,0,1
622,Nike Air Zoom Infinity Tour 2,Golf Shoes (Wide),170.0,170,0,Grey,Football Grey/Game Royal/Photo Blue/Deep Royal Blue,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Football Grey,6,3,8,914,0,1
623,Nike Hyperdunk 2017 Low,Basketball Shoes,84.97,130,34,Grey,Cool Grey/Wolf Grey/White/Black,,45.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cool Grey,4,2,8,183,0,0
624,Nike Hyperdunk 2017 Low,Basketball Shoes,84.97,130,34,Black,Black/Anthracite/White/Metallic Silver,,45.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,375,0,0
625,Nike InfinityRN 4,Men's Road Running Shoes (Extra Wide),103.97,160,35,White,White/White,Sustainable Materials,56.03,1,2,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,6,6,377,0,0
626,Nike InfinityRN 4,Men's Road Running Shoes (Extra Wide),103.97,160,35,Black,Black/White,Sustainable Materials,56.03,1,2,2,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,6,9,237,0,0
627,Nike InfinityRN 4,Men's Road Running Shoes (Extra Wide),103.97,160,35,Black,Black/Team Red/White/Fire Red,Sustainable Materials,56.03,1,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,6,6,405,0,0
628,Nike Mercurial Superfly 10 Academy,IC High-Top Soccer Shoes,84.97,100,15,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,15.03,1,1,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Glacier Blue,5,4,5,341,0,0
629,Nike Mercurial Superfly 10 Academy,IC High-Top Soccer Shoes,70.97,100,29,Yellow,Volt/Black,Sustainable Materials,29.03,1,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,5,4,3,414,0,0
630,"Nike Mercurial Superfly 10 Academy ""Kylian Mbappé""",IC High-Top Soccer Shoes,88.97,105,15,Orange,Light Laser Orange/Armory Navy,,16.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Light Laser Orange,7,4,6,377,0,0
631,Nike Mercurial Superfly 10 Academy,IC High-Top Soccer Shoes,100.0,100,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,8,927,0,1
632,Nike Mercurial Superfly 10 Academy,IC High-Top Soccer Shoes,100.0,100,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,9,927,0,1
633,Jordan 3 Retro MCS,Men's Baseball Cleats,142.97,190,24,Black,Black/Cement Grey/White/Fire Red,,47.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,6,403,0,0
634,Nike Mercurial Vapor 16 Academy,MG Low-Top Soccer Cleats,63.97,90,28,Blue,Glacier Blue/Blue Orbit,Sustainable Materials,26.03,1,1,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Glacier Blue,5,4,9,206,0,0
635,Nike Mercurial Vapor 16 Academy,MG Low-Top Soccer Cleats,63.97,90,28,Yellow,Volt/Black,Sustainable Materials,26.03,1,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,5,4,1,308,0,0
